epoch,steps,cos_sim-Accuracy@1,cos_sim-Accuracy@3,cos_sim-Accuracy@5,cos_sim-Accuracy@10,cos_sim-Precision@1,cos_sim-Recall@1,cos_sim-Precision@3,cos_sim-Recall@3,cos_sim-Precision@5,cos_sim-Recall@5,cos_sim-Precision@10,cos_sim-Recall@10,cos_sim-MRR@10,cos_sim-NDCG@10,cos_sim-MAP@100,dot_score-Accuracy@1,dot_score-Accuracy@3,dot_score-Accuracy@5,dot_score-Accuracy@10,dot_score-Precision@1,dot_score-Recall@1,dot_score-Precision@3,dot_score-Recall@3,dot_score-Precision@5,dot_score-Recall@5,dot_score-Precision@10,dot_score-Recall@10,dot_score-MRR@10,dot_score-NDCG@10,dot_score-MAP@100
-1,-1,0.7058823529411765,0.8823529411764706,0.9705882352941176,1.0,0.7058823529411765,0.7058823529411765,0.29411764705882354,0.8823529411764706,0.19411764705882353,0.9705882352941176,0.1,1.0,0.8071078431372549,0.8542225312827658,0.8071078431372549,0.7058823529411765,0.8823529411764706,0.9705882352941176,1.0,0.7058823529411765,0.7058823529411765,0.29411764705882354,0.8823529411764706,0.19411764705882353,0.9705882352941176,0.1,1.0,0.8071078431372549,0.8542225312827658,0.8071078431372549
-1,-1,0.7352941176470589,0.8823529411764706,0.9705882352941176,1.0,0.7352941176470589,0.7352941176470589,0.29411764705882354,0.8823529411764706,0.19411764705882353,0.9705882352941176,0.1,1.0,0.8277777777777778,0.8697927921567983,0.8277777777777778,0.7352941176470589,0.8823529411764706,0.9705882352941176,1.0,0.7352941176470589,0.7352941176470589,0.29411764705882354,0.8823529411764706,0.19411764705882353,0.9705882352941176,0.1,1.0,0.8277777777777778,0.8697927921567983,0.8277777777777778
